OBJECTID,Type,Name,NHLE link,Longitude,Latitude
8462,Monument,"Bowl barrow 160m north west of the Farway Common Road, forming part of a dispersed barrow group on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010270,-3.190912722,50.76511524
8463,Monument,"Two bowl barrows to the north west of Roncombe Gate Farm, forming part of a dispersed barrow group on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010271,-3.183770413,50.74618577
8464,Monument,"Two bowl barrows on the parish boundary to the south west of the B3174, forming part of a dispersed barrow group on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010272,-3.187066182,50.7481577
8465,Monument,"Bowl barrow 100m south west of the B3174, forming part of a dispersed barrow group on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010273,-3.187135604,50.7486606
8466,Monument,"Bowl barrow 60m south west of the B3174, forming part of a dispersed barrow group on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010274,-3.187933915,50.74939889
8467,Monument,"Bowl barrow on the line of the B3174, forming part of a round barrow cemetery on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010275,-3.188750702,50.75086542
8468,Monument,"Three bowl barrows to the south west of the B3174, forming part of a round barrow cemetery on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010276,-3.190121926,50.7512741
8469,Monument,"Four bowl barrows divided by the B3174, forming part of a round barrow cemetery on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010277,-3.190753685,50.75214896
8470,Monument,"Bowl barrow 20m north east of the B3174, forming part of a round barrow cemetery on Farway Hill",https://historicengland.org.uk/listing/the-list/list-entry/1010278,-3.18982952,50.75204149
8471,Monument,"Bowl barrow 30m west of the Farway Common Road, forming part of a round barrow cemetery on Farway Hill.",https://historicengland.org.uk/listing/the-list/list-entry/1010279,-3.188922902,50.75262629
8472,Monument,Multiple trackway between and north of Round Clump and Dogtail Plantation,https://historicengland.org.uk/listing/the-list/list-entry/1010280,-1.939575503,51.30253951
8473,Monument,Bowl barrow 370m east of Ubley Hill Farmhouse,https://historicengland.org.uk/listing/the-list/list-entry/1010281,-2.68836959,51.31348763
8474,Monument,Bowl barrow 280m south east of Ubley Hill Farmhouse,https://historicengland.org.uk/listing/the-list/list-entry/1010282,-2.68989753,51.31300207
8475,Monument,Enclosure and linear earthworks between Bishopstrow Down and South Down Sleight,https://historicengland.org.uk/listing/the-list/list-entry/1010283,-2.116775661,51.22572421
8476,Monument,Bowl barrow 220m south west of Ubley Hill Farmhouse,https://historicengland.org.uk/listing/the-list/list-entry/1010284,-2.695705461,51.31186169
8477,Monument,Bowl barrow 450m north west of Harptree Lodge,https://historicengland.org.uk/listing/the-list/list-entry/1010285,-2.670711556,51.2724521
8478,Monument,Bowl barrow 350m north west of Harptree Lodge,https://historicengland.org.uk/listing/the-list/list-entry/1010286,-2.668762275,51.27247225
8479,Monument,Bowl barrow 300m south west of Harptree Lodge,https://historicengland.org.uk/listing/the-list/list-entry/1010287,-2.667125764,51.26736517
8480,Monument,Boundary earthwork and associated bowl barrow on Windmill Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010288,-1.648291607,51.25674473
8481,Monument,"King Arthur's Cave, Great Doward",https://historicengland.org.uk/listing/the-list/list-entry/1010289,-2.660709623,51.83696931
8482,Monument,"Victoria Cave, Langcliffe Scar",https://historicengland.org.uk/listing/the-list/list-entry/1010290,-2.248680222,54.08100373
8483,Monument,Bowl barrow 250m north-west of Flash Pond,https://historicengland.org.uk/listing/the-list/list-entry/1010291,-1.420383083,50.84644836
8484,Monument,"Rhinoceros Hole, Wookey",https://historicengland.org.uk/listing/the-list/list-entry/1010292,-2.671076618,51.22863208
8485,Monument,A pond barrow and a bowl barrow 200m south east of St Mary's Church forming outliers to a round barrow cemetery at Winterbourne Gunner,https://historicengland.org.uk/listing/the-list/list-entry/1010293,-1.740379427,51.11599989
8486,Monument,"Badger Hole, Wookey",https://historicengland.org.uk/listing/the-list/list-entry/1010294,-2.670950875,51.22884861
8487,Monument,"Kinsey Cave, Giggleswick Scar",https://historicengland.org.uk/listing/the-list/list-entry/1010295,-2.301361696,54.08654536
8488,Monument,"Jubilee Cave, Langcliffe Scar",https://historicengland.org.uk/listing/the-list/list-entry/1010296,-2.249761174,54.08537843
8489,Monument,"Aveline's Hole, Burrington Combe",https://historicengland.org.uk/listing/the-list/list-entry/1010297,-2.753019405,51.32476116
8490,Monument,Bowl barrow in Fawley Inclosure,https://historicengland.org.uk/listing/the-list/list-entry/1010298,-1.41959183,50.84611171
8491,Monument,Remains of the motte and bailey castle at Hinckley,https://historicengland.org.uk/listing/the-list/list-entry/1010299,-1.368990995,52.54105849
8492,Monument,"Moat, fishponds and shifted village earthworks at Ullesthorpe",https://historicengland.org.uk/listing/the-list/list-entry/1010300,-1.262747113,52.48162249
8493,Monument,Sapcote Castle and moat,https://historicengland.org.uk/listing/the-list/list-entry/1010301,-1.283444736,52.53634645
8494,Monument,Earl Shilton motte and bailey castle,https://historicengland.org.uk/listing/the-list/list-entry/1010302,-1.307267925,52.57955935
8495,Monument,Sauvey Castle,https://historicengland.org.uk/listing/the-list/list-entry/1010303,-0.838193671,52.63956515
8496,Monument,"Garden, moat and five fishponds at Kirby Bellars",https://historicengland.org.uk/listing/the-list/list-entry/1010304,-0.934400159,52.74959935
8497,Monument,Moated grange and enclosure at Owston,https://historicengland.org.uk/listing/the-list/list-entry/1010305,-0.836243198,52.66572542
8498,Monument,North Marefield deserted medieval village and moated site,https://historicengland.org.uk/listing/the-list/list-entry/1010306,-0.892284426,52.67283413
8499,Monument,Moated grange,https://historicengland.org.uk/listing/the-list/list-entry/1010307,-0.856076013,52.73127648
8500,Monument,Round cairn 775m NW of Wardbrook Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010308,-4.47337404,50.53637752
8501,Monument,Three round cairns on the summit of Langstone Downs,https://historicengland.org.uk/listing/the-list/list-entry/1010309,-4.463273868,50.53782402
8502,Monument,Embanked platform cairn with internal mound and peripheral berm 1km NNE of Trewalla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010310,-4.469703893,50.52123667
8503,Monument,Two cairns 550m and 587m ENE of Trewalla Farm and two adjacent small clearance cairns,https://historicengland.org.uk/listing/the-list/list-entry/1010311,-4.467601891,50.51502104
8504,Monument,"Round cairn on Titterstone Clee Hill, 440m north west of The Blue Stone Farm",https://historicengland.org.uk/listing/the-list/list-entry/1010312,-2.576782189,52.40058359
8505,Monument,"Caynham Camp, a large univallate hillfort 700m north west of Caynham",https://historicengland.org.uk/listing/the-list/list-entry/1010313,-2.66990117,52.35938448
8506,Monument,Bowl barrow 500m north of The Oak Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010314,-3.054719788,52.43144827
8507,Monument,"Bowl barrow on Acton Bank, 170m north of Acton House",https://historicengland.org.uk/listing/the-list/list-entry/1010315,-3.009194213,52.45900557
8508,Monument,"Bowl barrow on Hergan Hill, 530m north west of Myndtown",https://historicengland.org.uk/listing/the-list/list-entry/1010316,-3.091333203,52.45838391
8509,Monument,Ring cairn on the summit of Pen-y-wern Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010317,-3.011116614,52.40286213
8510,Monument,"Recumbent standing stone on Pen-y-wern Hill, 150m south east of a ring cairn",https://historicengland.org.uk/listing/the-list/list-entry/1010318,-3.009624219,52.40187695
8511,Monument,Bowl barrow 120m south west of Belair,https://historicengland.org.uk/listing/the-list/list-entry/1010319,-2.839578954,52.45153004
8512,Monument,"Bury Ditches, a small multivallate hillfort on the summit of Sunnyhill",https://historicengland.org.uk/listing/the-list/list-entry/1010320,-2.991082019,52.44744434
8513,Monument,"Round cairn on Calf Ridge, 800m east of The Shooting Box",https://historicengland.org.uk/listing/the-list/list-entry/1010321,-2.843615557,52.55332403
8514,Monument,Medieval wayside cross at Paul,https://historicengland.org.uk/listing/the-list/list-entry/1010322,-5.544888859,50.08924992
8515,Monument,Kerbed platform cairn with kerbed central mound and outer bank 600m east of Trewalla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010323,-4.46623816,50.51294522
8516,Monument,Two round cairns 455m and 475m NW of Trewalla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010324,-4.478952429,50.51626386
8517,Monument,Two platform cairns 750m and 785m E of Sparretts Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010325,-4.477802814,50.51855499
8518,Monument,Round cairn 800m ESE of Lambadla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010326,-4.476455278,50.52030164
8519,Monument,Platform cairn with central mound 760m ESE of Lambadla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010327,-4.476370765,50.52084312
8520,Monument,Platform cairn with central mound 900m ESE of Lambadla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010328,-4.474216436,50.52065509
8521,Monument,Craddock Moor stone circle and adjacent peat-stack platform 800m NNE of Trewalla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010329,-4.471824904,50.51997736
8522,Monument,Bowl barrow forming part of Normanton Down round barrow cemetery,https://historicengland.org.uk/listing/the-list/list-entry/1010330,-1.822092458,51.1695562
8523,Monument,A bell barrow and two bowl barrows east of The Avenue on Countess Farm: part of a linear round barrow cemetery,https://historicengland.org.uk/listing/the-list/list-entry/1010331,-1.801424858,51.17951308
8524,Monument,Hethpool stone circles,https://historicengland.org.uk/listing/the-list/list-entry/1010332,-2.17166359,55.54410527
8525,Monument,Trowupburn cairn group,https://historicengland.org.uk/listing/the-list/list-entry/1010333,-2.200567831,55.53449189
8526,Monument,Two round cairns south west of Tuppie's Grave,https://historicengland.org.uk/listing/the-list/list-entry/1010334,-2.231997912,55.53388824
8527,Monument,Madam Law Cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010335,-2.219418639,55.53394738
8528,Monument,North Black Hagg defended settlement,https://historicengland.org.uk/listing/the-list/list-entry/1010336,-2.185902688,55.51898829
8529,Monument,Four round barrows 850m west of Cowl House,https://historicengland.org.uk/listing/the-list/list-entry/1010337,-1.066828612,54.36320144
8530,Monument,Round barrow 1000m west of Low Cornfield House,https://historicengland.org.uk/listing/the-list/list-entry/1010338,-1.067475868,54.36520166
8531,Monument,Round barrow 900m west of Colt House Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010339,-1.06724178,54.36874092
8532,Monument,Monastic grange belonging to Rievaulx Abbey at Laskill Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010340,-1.136923947,54.30915089
8533,Monument,Round barrow 400m south east of Hill Fort Windypit,https://historicengland.org.uk/listing/the-list/list-entry/1010341,-1.219536184,54.26202587
8534,Monument,Round barrow 500m south east of Hill Fort Windypit,https://historicengland.org.uk/listing/the-list/list-entry/1010342,-1.218933378,54.26142879
8535,Monument,Round barrow 650m east of South Woods,https://historicengland.org.uk/listing/the-list/list-entry/1010343,-1.216712819,54.25870914
8536,Monument,Round barrow 450m north west of Garbutt Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010344,-1.217562161,54.24627591
8537,Monument,Pit alignment forming part of the Cleave Dyke system 1000m north west of Dialstone Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010345,-1.216584725,54.25817805
8538,Monument,Round barrow 500m west of Bent Slack,https://historicengland.org.uk/listing/the-list/list-entry/1010346,-1.099601936,54.33186826
8539,Monument,Wayside cross known as Stump Cross on Bransdale Ridge,https://historicengland.org.uk/listing/the-list/list-entry/1010347,-1.067289965,54.37544594
8540,Monument,Wayside cross known as Cooper Cross on Sutton Bank,https://historicengland.org.uk/listing/the-list/list-entry/1010348,-1.210222645,54.24005361
8541,Monument,The medieval college of St Gregory and St Martin at Wye,https://historicengland.org.uk/listing/the-list/list-entry/1010349,0.938909327,51.18392352
8542,Monument,"Large carved rock at hill top, north east of line of stone grouse butts on Rivock",https://historicengland.org.uk/listing/the-list/list-entry/1010350,-1.877242543,53.89900981
8543,Monument,Large carved rock in the wall between grouse moor and forestry plantation on Rivock,https://historicengland.org.uk/listing/the-list/list-entry/1010351,-1.877574279,53.90006172
8544,Monument,Cairn on Hawksworth Moor; largest one of a group of cairns,https://historicengland.org.uk/listing/the-list/list-entry/1010352,-1.785177674,53.89181616
8545,Monument,"Two cairns on Hawksworth Moor, one with an internal cist",https://historicengland.org.uk/listing/the-list/list-entry/1010353,-1.784422574,53.8907093
8546,Monument,Small cairn north east of large cairn on Hawksworth Moor,https://historicengland.org.uk/listing/the-list/list-entry/1010354,-1.784171175,53.89225476
8547,Monument,Cairn west of Craven Hall Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010355,-1.77974026,53.89283992
8548,Monument,Ring cairn 475m south east of the Great Skirtful of Stones,https://historicengland.org.uk/listing/the-list/list-entry/1010356,-1.781725185,53.89445236
8549,Monument,Ring cairn 90m ESE of the Great Skirtful of Stones,https://historicengland.org.uk/listing/the-list/list-entry/1010357,-1.786111326,53.8967072
8550,Monument,Cairn known as the Great Skirtful of Stones,https://historicengland.org.uk/listing/the-list/list-entry/1010358,-1.787495111,53.89690739
8551,Monument,Cup-marked rock in stone quarry on Stocks Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010359,-1.766868566,53.8926269
8552,Monument,Carved rock at east end of disused rifle range,https://historicengland.org.uk/listing/the-list/list-entry/1010360,-1.777003575,53.89242143
8553,Monument,Prehistoric round cairn on the eastern outcrop of Bearah Tor,https://historicengland.org.uk/listing/the-list/list-entry/1010361,-4.453345296,50.54585001
8554,Monument,Prehistoric kerbed boulder 140m SW of the Goldiggings Quarry,https://historicengland.org.uk/listing/the-list/list-entry/1010362,-4.473978368,50.52392518
8555,Monument,Prehistoric enclosure with adjacent stone hut circle 780m NNE of Minions,https://historicengland.org.uk/listing/the-list/list-entry/1010363,-4.453379541,50.52231058
8556,Monument,Medieval village and moated sites at Thrupp End,https://historicengland.org.uk/listing/the-list/list-entry/1010364,-0.561530375,52.04541486
8557,Monument,"Quince Hill ringwork, Old Warden",https://historicengland.org.uk/listing/the-list/list-entry/1010365,-0.342629839,52.08739799
8558,Monument,Bedford Castle motte and bailey,https://historicengland.org.uk/listing/the-list/list-entry/1010366,-0.463515119,52.13577246
8559,Monument,"Bowl barrow at Knocking Knoll, 640m E of Pegsdon Common Farm",https://historicengland.org.uk/listing/the-list/list-entry/1010367,-0.351872262,51.96638439
8560,Monument,Belsar's Hill ringwork,https://historicengland.org.uk/listing/the-list/list-entry/1010368,0.08584577,52.31201764
8561,Monument,"Bowl barrow in Tingley Field Plantation, near Pegsdon",https://historicengland.org.uk/listing/the-list/list-entry/1010369,-0.353312883,51.96123435
8562,Monument,'The Hills' motte and baileys,https://historicengland.org.uk/listing/the-list/list-entry/1010370,-0.350911734,52.0095936
8563,Monument,Silvington Manor double moated site,https://historicengland.org.uk/listing/the-list/list-entry/1010371,-2.560184538,52.41536238
8564,Monument,Woodhouse moated friary of Hopton Wafers,https://historicengland.org.uk/listing/the-list/list-entry/1010372,-2.520218187,52.39126261
8565,Monument,Westhope moat and fishpond,https://historicengland.org.uk/listing/the-list/list-entry/1010373,-2.786673673,52.46858868
8566,Monument,Bowl barrow 820m north-east of Dilton Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010374,-1.522661089,50.81215502
8567,Monument,Bowl barrow 650m north-east of Little Dilton Farm forming part of Beaulieu Airfield round barrow cemetery,https://historicengland.org.uk/listing/the-list/list-entry/1010375,-1.520762251,50.80352334
8568,Monument,Three bowl barrows 620m east of Dilton Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010376,-1.522104526,50.80688309
8569,Monument,Bowl barrow 860m east of Dilton Farm forming part of the Beaulieu Airfield round barrow cemetery,https://historicengland.org.uk/listing/the-list/list-entry/1010377,-1.518586282,50.80536686
8570,Monument,Bowl barrow 350m south-east of Highfields Mine,https://historicengland.org.uk/listing/the-list/list-entry/1010378,-1.821268752,53.07694712
8571,Monument,Round Low bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010379,-1.874868638,53.07275461
8572,Monument,Grub Low bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010380,-1.881428082,53.0701455
8573,Monument,The Lows bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010381,-1.875804426,53.07432867
8574,Monument,Bowl barrow 160m south-east of Oldfields Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010382,-1.87782271,53.07317117
8575,Monument,Bowl barrow on summit of Musden Low,https://historicengland.org.uk/listing/the-list/list-entry/1010383,-1.824804917,53.04785471
8576,Monument,Bowl barrow 160m south of summit of Musden Low,https://historicengland.org.uk/listing/the-list/list-entry/1010384,-1.824631926,53.04637125
8577,Monument,Bowl barrow 230m west of summit of Musden Low,https://historicengland.org.uk/listing/the-list/list-entry/1010385,-1.828263157,53.04847999
8578,Monument,Bowl barrow 460m north-east of Blore,https://historicengland.org.uk/listing/the-list/list-entry/1010386,-1.793623465,53.04580021
8579,Monument,Hanging Bank bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010387,-1.856870768,53.11714915
8580,Monument,Bowl barrow 50m west of summit of Musden Low,https://historicengland.org.uk/listing/the-list/list-entry/1010388,-1.825729434,53.04793697
8581,Monument,Long barrow 600m east north east of Brimble Pit Pool,https://historicengland.org.uk/listing/the-list/list-entry/1010389,-2.697630555,51.25526394
8582,Monument,Bowl barrow 70m northwest of Hill View,https://historicengland.org.uk/listing/the-list/list-entry/1010390,-2.686815384,51.26801559
8583,Monument,Rowberrow: a bowl barrow 40m north of Hill View,https://historicengland.org.uk/listing/the-list/list-entry/1010391,-2.685843453,51.26820113
8584,Monument,"Freen's Court magnate's residence, moat and fishponds, Sutton St Michael",https://historicengland.org.uk/listing/the-list/list-entry/1010392,-2.70323485,52.10933568
8585,Monument,Mallows Cotton deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1010393,-0.567987594,52.34962598
8586,Monument,Giant's Cave: a chambered long barrow 750m south west of Allengrove Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010394,-2.26094757,51.54528868
8587,Monument,Long barrow 600m north of Hebden Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010395,-2.259354838,51.5441503
8588,Monument,Long barrow 400m north-west of Fox Covert,https://historicengland.org.uk/listing/the-list/list-entry/1010396,-2.317073035,51.49979739
8589,Monument,Long barrow 500m north of Lugbury Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010397,-2.245333457,51.5057061
8590,Monument,Bowl barrow 500m south of Upton Scudamore,https://historicengland.org.uk/listing/the-list/list-entry/1010398,-2.194155567,51.22396675
8591,Monument,King Barrow:  a long barrow 100m north of Bishopstrow House,https://historicengland.org.uk/listing/the-list/list-entry/1010399,-2.147951968,51.19923467
8592,Monument,"Bowl barrow on Arn Hill Down, 450m east of New Farm",https://historicengland.org.uk/listing/the-list/list-entry/1010400,-2.177962911,51.21734751
8593,Monument,Bowl barrow 125m south of Dairy Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010401,-2.244216636,51.13720823
8594,Monument,Bowl barrow 250m north of Truncombe Wood,https://historicengland.org.uk/listing/the-list/list-entry/1010402,-2.254891116,51.13418208
8595,Monument,Bowl barrow east of Court Hill Plantation,https://historicengland.org.uk/listing/the-list/list-entry/1010403,-2.235567499,51.13122829
8596,Monument,Bowl barrow 50m west of St Mary's Church,https://historicengland.org.uk/listing/the-list/list-entry/1010404,-2.222640976,51.13267439
8597,Monument,Bowl barrow 200m south-west of Keysley Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010405,-2.199768969,51.11486651
8598,Monument,Bowl barrow 700m south-west of Keysley Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010406,-2.201993537,51.11066338
8599,Monument,Upton Great Barrow: a bell barrow in East Barrow Belt,https://historicengland.org.uk/listing/the-list/list-entry/1010407,-2.065028872,51.18006756
8600,Monument,Round cairn 1.14km NW of Wardbrook Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010408,-4.472262721,50.54103333
8601,Monument,Round cairn 1.162km NW of Wardbrook Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010409,-4.472331338,50.54126573
8602,Monument,Prehistoric standing stone 1.375km WNW of Blackcoombe Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010410,-4.463370309,50.54508957
8603,Monument,"Round cairn with central cist on Bearah Common, 1.106km north of Wardbrook Farm",https://historicengland.org.uk/listing/the-list/list-entry/1010411,-4.463889231,50.54204742
8604,Monument,Round cairn 1.175km WSW of East Castick Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010412,-4.466494032,50.55760675
8605,Monument,Stone hut circle 1.287km WSW of East Castick Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010413,-4.467933112,50.5573154
8606,Monument,Stone hut circle 1.225km WSW of East Castick Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010414,-4.467196408,50.5575379
8607,Monument,Two stone hut circles 1.15km WSW of East Castick Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010415,-4.466450257,50.55812037
8608,Monument,Long barrow on Cold Kitchen Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010416,-2.220253029,51.14441352
8609,Monument,The Longstone: a long barrow 60m south of Longstone Cottage,https://historicengland.org.uk/listing/the-list/list-entry/1010417,-1.425526648,50.65628692
8610,Monument,Bowl barrow 200m north of Downs Barn,https://historicengland.org.uk/listing/the-list/list-entry/1010418,-1.63866533,51.52835376
8611,Monument,Bowl barrow 280m north of Downs Barn,https://historicengland.org.uk/listing/the-list/list-entry/1010419,-1.638948012,51.52906495
8612,Monument,Bowl barrow 150m east of Marcombe Wood,https://historicengland.org.uk/listing/the-list/list-entry/1010420,-2.248095734,51.14892567
8613,Monument,"Bowl barrow on Brimsdown Hill, 100m south of Duke's Clump",https://historicengland.org.uk/listing/the-list/list-entry/1010421,-2.250751942,51.15101514
8614,Monument,Disc barrow 350m west of Dee Barn,https://historicengland.org.uk/listing/the-list/list-entry/1010422,-2.232580783,51.1198863
8615,Monument,Ashbury Camp later prehistoric multivallate hillfort,https://historicengland.org.uk/listing/the-list/list-entry/1010423,-4.513343232,50.74970663
8616,Monument,Bowl barrow 570m south east of Lodmore Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010424,-2.664357226,51.2801315
8617,Monument,Bowl barrow 70m west of Rowberrow Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010425,-2.689377598,51.26682258
8618,Monument,Earl's Hill bowl barrow: part of the round barrow cemetery on Therfield Heath,https://historicengland.org.uk/listing/the-list/list-entry/1010426,-0.040967997,52.04505823
8619,Monument,Bowl barrow 510m south east of Lodmore Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010427,-2.664872112,51.28103676
8620,Monument,Long barrow on Therfield Heath,https://historicengland.org.uk/listing/the-list/list-entry/1010428,-0.045359862,52.0436655
8621,Monument,Pond barrow: one of two round barrows on Pen Hills,https://historicengland.org.uk/listing/the-list/list-entry/1010429,-0.054391021,52.04221443
8622,Monument,Bowl barrow: one of two round barrows on Pen Hills,https://historicengland.org.uk/listing/the-list/list-entry/1010430,-0.058382036,52.04231624
8623,Monument,Five bowl barrows: part of the round barrow cemetery on Therfield Heath,https://historicengland.org.uk/listing/the-list/list-entry/1010431,-0.046208377,52.04460574
8624,Monument,Two bowl barrows: part of the round barrow cemetery on Therfield Heath,https://historicengland.org.uk/listing/the-list/list-entry/1010432,-0.036770409,52.04267744
8625,Monument,Multi-period site on Minchinhampton Common,https://historicengland.org.uk/listing/the-list/list-entry/1010433,-2.200441897,51.70958853
8626,Monument,Prehistoric enclosure 325m west of Trewalla Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010434,-4.479996154,50.51330038
8627,Monument,Lower Thorpe bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010435,-1.217404192,52.10490103
8628,Monument,"Bowl barrow in Starve Acre Copse, 200m east of Heather View",https://historicengland.org.uk/listing/the-list/list-entry/1010436,-0.721230293,50.96435456
8629,Monument,"Bowl barrow in Starve Acre Copse, 290m east of Heather View",https://historicengland.org.uk/listing/the-list/list-entry/1010437,-0.719918422,50.96389955
8630,Monument,"Bowl barrow on Heyshott Common, 250m west of Foundry Cottages",https://historicengland.org.uk/listing/the-list/list-entry/1010438,-0.718640135,50.96377762
8631,Monument,Killibury Castle later Prehistoric hillfort,https://historicengland.org.uk/listing/the-list/list-entry/1010439,-4.797661014,50.52949075
8632,Monument,Long barrow and superimposed round cairn on Black Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010440,-1.987629343,53.9242914
8633,Monument,Calton Gill round cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010441,-2.055950504,54.01124385
8634,Monument,Pikedaw Hill southern cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010442,-2.179817919,54.06953256
8635,Monument,Round barrow on Sleights Pasture,https://historicengland.org.uk/listing/the-list/list-entry/1010443,-2.374283366,54.20049964
8636,Monument,Seaty Hill round cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010444,-2.143776204,54.08433866
8637,Monument,Long Roods round barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010445,-2.22546157,53.9850078
8638,Monument,High Wood bowl barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010446,-2.072166984,54.00006353
8639,Monument,Apron Full of Stones cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010447,-2.447319437,54.20411506
8640,Monument,Crane Field round barrow,https://historicengland.org.uk/listing/the-list/list-entry/1010448,-2.180503089,54.00913482
8641,Monument,Round barrow 400m south west of Crane Field Laithe,https://historicengland.org.uk/listing/the-list/list-entry/1010449,-2.190091461,54.0104502
8642,Monument,Ring cairn on Rectory Allotment,https://historicengland.org.uk/listing/the-list/list-entry/1010450,-2.108736725,53.92525817
8643,Monument,Scale Hill round cairn,https://historicengland.org.uk/listing/the-list/list-entry/1010451,-2.045921378,54.00784181
8644,Monument,Round barrow 550m south west of Park Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010452,-2.178172142,54.02067844
8645,Monument,"Round barrow north of Moor Syke, Crane Field",https://historicengland.org.uk/listing/the-list/list-entry/1010453,-2.174327087,54.00637576
8646,Monument,Cairn 80m north of Pikedaw Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010454,-2.179808588,54.07090767
8647,Monument,Round barrow 50m south of Gallow Hill,https://historicengland.org.uk/listing/the-list/list-entry/1010455,-1.261078284,54.30157173
8648,Monument,Bowl barrow 500m north of Starveall,https://historicengland.org.uk/listing/the-list/list-entry/1010456,-2.131889426,51.13767683
8649,Monument,"Disc barrow on Burderop Down, 1km north-east of Upper Herdswick Farm",https://historicengland.org.uk/listing/the-list/list-entry/1010457,-1.760447756,51.48646837
8650,Monument,Bowl barrow 320m east of Lodmore Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010458,-2.667143805,51.28246254
8651,Monument,"The northern of three stone hut circles south west of Corringdon Leat, Corringdon Ball",https://historicengland.org.uk/listing/the-list/list-entry/1010459,-3.876629061,50.43155282
8652,Monument,Sherrington Castle mound: motte castle east of Sherrington Manor,https://historicengland.org.uk/listing/the-list/list-entry/1010460,-2.058412945,51.15243871
8653,Monument,Bowl barrow on Hinton Downs,https://historicengland.org.uk/listing/the-list/list-entry/1010461,-1.636335572,51.5186088
8654,Monument,The Knoll: a bell barrow 300m west of Manor Farm,https://historicengland.org.uk/listing/the-list/list-entry/1010462,-2.124377486,51.1718367
8655,Monument,"Long barrow on Pertwood Down, 1400m north-west of Lower Pertwood",https://historicengland.org.uk/listing/the-list/list-entry/1010463,-2.183352547,51.13606073
8656,Monument,"The middle one of three stone hut circles south west of Corringdon Leat, Corringdon Ball",https://historicengland.org.uk/listing/the-list/list-entry/1010464,-3.87649033,50.43124926
